SalesID,OrderDate,CustomerID,ProductID,RegionID,Quantity,UnitPrice,Discount,Sales,Cost,Profit
S035647,2026-03-30,C04677,P087,R17,5,7294.7,0.25,27355.12,19716.31,7638.81
S035648,2024-03-11,C00007,P098,R12,1,18581.25,0.05,17652.19,9457.2,8194.99
S035649,2025-12-15,C04570,P084,R06,3,317.86,0.05,905.9,718.09,187.81
S035650,2026-04-09,C03803,P014,R01,4,8931.48,0.0,35725.92,23953.87,11772.05
S035651,2025-06-21,C01413,P081,R04,1,30986.62,0.05,29437.29,20270.47,9166.82
S035652,2026-07-10,C03013,P052,R02,5,5216.07,0.15,22168.3,12789.94,9378.36
S035653,2025-02-15,C00210,P080,R16,2,3171.88,0.2,5075.01,4020.43,1054.58
S035654,2024-06-05,C03572,P073,R15,2,3207.51,0.2,5132.02,4248.82,883.2
S035655,2026-01-29,C01723,P068,R10,5,644.84,0.1,2901.78,2110.27,791.51
S035656,2024-08-11,C01292,P087,R10,4,18301.77,0.05,69546.73,41554.13,27992.6
S035657,2025-09-07,C03968,P016,R14,4,2277.83,0.2,7289.06,6316.28,972.78
S035658,2025-05-28,C03994,P086,R18,5,9523.89,0.05,45238.48,24458.16,20780.32
S035659,2025-03-27,C01776,P035,R11,5,12456.67,0.15,52940.85,38090.57,14850.28
S035660,2025-01-21,C00704,P021,R04,5,2554.11,0.25,9577.91,5594.97,3982.94
S035661,2024-05-21,C03702,P073,R10,5,1879.43,0.0,9397.15,4915.24,4481.91
S035662,2024-01-07,C04495,P099,R13,4,6519.05,0.0,26076.2,17955.71,8120.49
S035663,2025-03-29,C04381,P009,R13,4,21720.41,0.0,86881.64,54124.79,32756.85
S035664,2026-08-08,C02173,P099,R08,1,6000.96,0.2,4800.77,3787.67,1013.1
S035665,2025-01-13,C02595,P035,R03,2,1194.48,0.05,2269.51,1285.92,983.59
S035666,2024-01-09,C00532,P097,R01,2,1902.92,0.05,3615.55,2029.73,1585.82
S035667,2025-09-03,C01635,P005,R13,2,9564.27,0.05,18172.11,11009.71,7162.4
S035668,2024-05-14,C03504,P062,R07,1,4919.59,0.1,4427.63,2537.83,1889.8
S035669,2025-11-03,C03826,P054,R18,3,1262.44,0.0,3787.32,2732.38,1054.94
S035670,2025-06-27,C01934,P084,R04,3,11621.69,0.15,29635.31,23718.08,5917.23
S035671,2026-02-21,C04608,P048,R09,3,2657.57,0.15,6776.8,4152.04,2624.76
S035672,2025-09-07,C01273,P008,R10,3,5318.55,0.05,15157.87,11784.47,3373.4
S035673,2025-05-12,C03508,P019,R01,4,869.96,0.1,3131.86,2402.04,729.82
S035674,2025-02-06,C03346,P026,R16,5,4661.08,0.1,20974.86,14710.45,6264.41
S035675,2024-11-20,C02974,P088,R06,4,1568.38,0.0,6273.52,4840.06,1433.46
S035676,2024-03-18,C01668,P010,R18,1,2544.45,0.25,1908.34,1109.34,799.0
S035677,2026-04-06,C03551,P084,R05,4,2531.95,0.0,10127.8,5634.24,4493.56
S035678,2026-03-19,C01085,P051,R10,1,1502.47,0.1,1352.22,989.15,363.07
S035679,2025-03-05,C04147,P057,R15,2,5880.88,0.0,11761.76,7210.77,4550.99
S035680,2024-01-04,C03015,P097,R17,2,1772.93,0.1,3191.27,1739.72,1451.55
S035681,2025-11-11,C02053,P077,R03,4,4525.01,0.0,18100.04,12831.41,5268.63
S035682,2024-02-13,C01752,P065,R16,2,4541.29,0.1,8174.32,5412.11,2762.21
S035683,2024-09-19,C00628,P083,R12,2,6316.11,0.0,12632.22,6877.96,5754.26
S035684,2024-02-02,C00265,P047,R04,5,1803.37,0.05,8566.01,4604.29,3961.72
S035685,2026-03-15,C01568,P094,R08,5,1520.47,0.2,6081.88,4624.34,1457.54
S035686,2025-11-15,C01135,P080,R01,4,2778.71,0.1,10003.36,6750.39,3252.97
S035687,2025-10-19,C03437,P098,R18,5,10024.5,0.2,40098.0,28811.65,11286.35
S035688,2024-02-08,C02255,P056,R16,2,1841.29,0.05,3498.45,2233.93,1264.52
S035689,2024-09-16,C00769,P065,R05,3,11168.12,0.1,30153.92,16049.97,14103.95
S035690,2026-07-21,C02873,P046,R11,1,2505.31,0.15,2129.51,1727.72,401.79
S035691,2026-05-12,C03176,P093,R11,1,1652.86,0.1,1487.57,1099.16,388.41
S035692,2025-05-06,C02433,P063,R14,2,6718.31,0.05,12764.79,7820.53,4944.26
S035693,2025-10-28,C03266,P016,R09,3,1636.46,0.0,4909.38,3975.02,934.36
S035694,2025-04-26,C04594,P052,R12,5,1257.1,0.05,5971.22,4551.53,1419.69
S035695,2024-05-19,C02989,P014,R11,2,5836.64,0.1,10505.95,7952.29,2553.66
S035696,2025-08-28,C01709,P065,R05,2,7763.52,0.1,13974.34,12094.67,1879.67
S035697,2026-07-07,C03133,P070,R14,3,2069.15,0.0,6207.45,4245.66,1961.79
S035698,2024-02-27,C04337,P081,R09,1,3357.29,0.2,2685.83,1770.64,915.19
S035699,2025-07-05,C03207,P016,R05,3,1026.32,0.1,2771.06,2156.38,614.68
S035700,2026-04-18,C02394,P047,R07,2,741.7,0.05,1409.23,1051.66,357.57
S035701,2025-02-12,C00579,P036,R15,4,984.58,0.05,3741.4,2130.9,1610.5
S035702,2025-12-25,C03407,P042,R13,3,2987.41,0.25,6721.67,4224.61,2497.06
S035703,2025-04-18,C03918,P094,R18,5,517.07,0.05,2456.08,1964.95,491.13
S035704,2026-07-09,C02701,P056,R02,5,8370.64,0.05,39760.54,34097.75,5662.79
S035705,2025-01-16,C03158,P045,R08,2,2536.32,0.25,3804.48,2916.8,887.68
S035706,2025-01-03,C00545,P091,R09,4,17813.65,0.15,60566.41,46936.8,13629.61
S035707,2024-08-05,C04835,P054,R10,4,2852.84,0.05,10840.79,8991.39,1849.4
S035708,2024-05-05,C02113,P043,R05,5,1158.18,0.05,5501.36,4461.57,1039.79
S035709,2026-07-29,C04415,P055,R11,1,39108.46,0.0,39108.46,33751.26,5357.2
S035710,2025-06-04,C03377,P085,R13,1,740.91,0.2,592.73,419.25,173.48
S035711,2024-08-16,C03603,P046,R02,4,3013.27,0.0,12053.08,8572.74,3480.34
S035712,2024-09-05,C01381,P062,R09,3,2833.58,0.0,8500.74,4567.97,3932.77
S035713,2026-04-05,C01314,P018,R16,1,2151.76,0.05,2044.17,1177.81,866.36
S035714,2024-06-21,C01652,P002,R13,5,1780.89,0.0,8904.45,4893.27,4011.18
S035715,2026-08-25,C01347,P007,R09,3,2824.23,0.15,7201.79,4968.65,2233.14
S035716,2026-04-04,C03506,P048,R15,3,5422.08,0.15,13826.3,12114.26,1712.04
S035717,2024-05-15,C00767,P072,R16,3,1953.2,0.1,5273.64,4033.26,1240.38
S035718,2026-06-16,C03669,P022,R14,1,13009.76,0.0,13009.76,8484.21,4525.55
S035719,2024-04-21,C00736,P095,R18,2,2056.59,0.1,3701.86,1946.69,1755.17
S035720,2025-01-08,C02682,P016,R17,3,1973.43,0.05,5624.28,4183.59,1440.69
S035721,2025-05-25,C01464,P070,R04,3,4677.21,0.15,11926.89,7037.04,4889.85
S035722,2024-05-04,C03682,P024,R02,1,5392.07,0.1,4852.86,3049.49,1803.37
S035723,2025-01-10,C01434,P006,R04,1,5473.55,0.25,4105.16,3220.68,884.48
S035724,2026-06-06,C04210,P072,R02,3,4002.22,0.0,12006.66,7465.0,4541.66
S035725,2024-05-17,C04375,P052,R12,5,894.23,0.0,4471.15,3490.46,980.69
S035726,2026-06-27,C02545,P063,R05,3,1802.7,0.2,4326.48,3635.8,690.68
S035727,2026-05-06,C00118,P095,R11,2,4625.17,0.05,8787.82,5650.88,3136.94
S035728,2026-01-09,C03478,P054,R09,5,1154.18,0.1,5193.81,3260.62,1933.19
S035729,2026-04-28,C03416,P085,R05,5,14927.82,0.2,59711.28,38978.62,20732.66
S035730,2026-08-29,C00062,P050,R09,3,15331.63,0.0,45994.89,31037.29,14957.6
S035731,2025-02-08,C02817,P035,R14,5,981.48,0.1,4416.66,3406.43,1010.23
S035732,2024-12-19,C00147,P039,R17,3,1603.87,0.1,4330.45,3693.73,636.72
S035733,2026-04-27,C01237,P035,R15,1,2057.4,0.1,1851.66,1499.24,352.42
S035734,2024-12-08,C03014,P089,R18,2,786.9,0.0,1573.8,1207.88,365.92
S035735,2024-03-10,C02318,P052,R08,3,1582.98,0.0,4748.94,2994.42,1754.52
S035736,2025-04-29,C03179,P094,R07,2,7326.34,0.1,13187.41,7074.71,6112.7
S035737,2025-06-24,C02079,P026,R14,1,10721.14,0.0,10721.14,8056.22,2664.92
S035738,2025-12-22,C01469,P077,R18,5,3012.04,0.0,15060.2,10618.32,4441.88
S035739,2024-11-26,C00348,P012,R03,4,1407.3,0.05,5347.74,4226.58,1121.16
S035740,2025-10-21,C03089,P029,R05,3,2442.06,0.0,7326.18,5833.43,1492.75
S035741,2025-01-28,C02709,P004,R01,3,2615.04,0.0,7845.12,6291.42,1553.7
S035742,2025-06-28,C00509,P092,R04,5,3492.95,0.0,17464.75,11032.79,6431.96
S035743,2025-08-18,C00577,P030,R07,2,1782.75,0.05,3387.22,2033.47,1353.75
S035744,2025-08-08,C03847,P082,R13,3,3246.57,0.05,9252.72,5281.66,3971.06
S035745,2025-04-06,C04134,P043,R12,2,5270.84,0.05,10014.6,6583.78,3430.82
S035746,2025-10-23,C01766,P013,R07,4,16590.38,0.1,59725.37,32779.81,26945.56
S035747,2024-02-11,C04896,P035,R07,3,3266.28,0.0,9798.84,8368.98,1429.86
S035748,2024-07-19,C02858,P035,R15,5,9902.31,0.1,44560.4,28074.49,16485.91
S035749,2024-09-02,C02737,P051,R15,3,7506.95,0.1,20268.76,14491.86,5776.9
S035750,2025-09-22,C04897,P033,R17,5,4582.15,0.0,22910.75,16874.96,6035.79
S035751,2026-01-04,C03073,P068,R11,5,4433.46,0.2,17733.84,11104.5,6629.34
S035752,2024-11-11,C02583,P074,R11,4,2634.52,0.0,10538.08,5684.42,4853.66
S035753,2024-12-21,C00620,P016,R04,1,10496.94,0.15,8922.4,6834.61,2087.79
S035754,2026-03-11,C02634,P053,R16,3,1975.43,0.0,5926.29,5051.35,874.94
S035755,2026-08-15,C01637,P058,R17,4,8401.3,0.0,33605.2,26401.94,7203.26
S035756,2025-03-25,C00516,P027,R06,1,1742.64,0.1,1568.38,1092.13,476.25
S035757,2024-05-14,C02667,P078,R06,1,4198.24,0.15,3568.5,2369.31,1199.19
S035758,2025-11-23,C00222,P024,R02,5,11074.57,0.0,55372.85,40099.0,15273.85
S035759,2024-09-15,C04640,P088,R14,5,6042.94,0.1,27193.23,14657.96,12535.27
S035760,2025-05-13,C04614,P046,R10,1,1621.51,0.05,1540.43,1054.66,485.77
S035761,2024-01-05,C03619,P037,R06,1,2623.8,0.05,2492.61,2145.63,346.98
S035762,2025-03-06,C04333,P067,R18,2,1204.2,0.0,2408.4,1735.75,672.65
S035763,2025-11-15,C04132,P062,R04,1,3924.03,0.1,3531.63,3015.14,516.49
S035764,2024-10-06,C04053,P051,R12,4,11189.43,0.15,38044.06,26444.76,11599.3
S035765,2024-04-08,C00628,P069,R02,4,6871.31,0.05,26110.98,17018.75,9092.23
S035766,2025-11-20,C04972,P027,R14,3,8907.79,0.1,24051.03,17610.54,6440.49
S035767,2024-08-25,C01176,P081,R01,1,7134.8,0.05,6778.06,4874.11,1903.95
S035768,2024-11-08,C00485,P062,R17,1,1153.83,0.05,1096.14,830.12,266.02
S035769,2024-04-08,C04391,P022,R09,1,8562.74,0.05,8134.6,6918.18,1216.42
S035770,2024-06-29,C03829,P100,R15,1,694.4,0.05,659.68,505.11,154.57
S035771,2024-10-23,C02997,P087,R04,2,1812.16,0.05,3443.1,2243.31,1199.79
S035772,2025-10-02,C00560,P018,R11,4,7303.12,0.25,21909.36,18127.99,3781.37
S035773,2026-01-22,C01593,P079,R02,2,525.21,0.0,1050.42,809.22,241.2
S035774,2024-05-17,C03174,P053,R15,3,7526.99,0.0,22580.97,16965.31,5615.66
S035775,2024-01-06,C03519,P077,R01,1,3357.66,0.15,2854.01,1607.41,1246.6
S035776,2024-01-13,C03590,P038,R07,3,2998.76,0.05,8546.47,4660.62,3885.85
S035777,2025-09-06,C01248,P025,R18,2,1402.91,0.1,2525.24,1750.73,774.51
S035778,2026-04-06,C03468,P022,R11,1,308.51,0.2,246.81,128.66,118.15
S035779,2025-05-04,C00555,P007,R08,2,2812.45,0.0,5624.9,3571.96,2052.94
S035780,2024-12-09,C01325,P088,R16,1,6357.14,0.1,5721.43,4224.52,1496.91
S035781,2024-10-19,C00088,P032,R03,1,16338.5,0.0,16338.5,10870.06,5468.44
S035782,2025-05-04,C04417,P096,R08,2,7363.32,0.0,14726.64,8096.24,6630.4
S035783,2026-03-07,C01840,P023,R14,4,21479.46,0.0,85917.84,65691.65,20226.19
S035784,2024-07-19,C02831,P036,R15,1,2665.81,0.1,2399.23,1701.44,697.79
S035785,2024-11-08,C00051,P088,R13,5,1310.65,0.15,5570.26,3311.86,2258.4
S035786,2024-10-29,C04568,P035,R14,4,5849.96,0.0,23399.84,15988.16,7411.68
S035787,2026-07-19,C01998,P076,R03,3,18959.48,0.05,54034.52,44573.86,9460.66
S035788,2026-08-07,C02224,P010,R06,1,4270.27,0.1,3843.24,2817.15,1026.09
S035789,2024-09-06,C01792,P096,R14,5,853.36,0.0,4266.8,3060.43,1206.37
S035790,2025-03-14,C01715,P062,R12,4,1942.38,0.1,6992.57,5913.74,1078.83
S035791,2025-09-18,C01535,P076,R18,1,4855.07,0.1,4369.56,2376.32,1993.24
S035792,2025-10-03,C04494,P003,R08,2,5610.56,0.25,8415.84,4663.08,3752.76
S035793,2024-03-22,C00397,P097,R18,1,2897.23,0.05,2752.37,2184.56,567.81
S035794,2024-10-08,C04079,P050,R07,3,2040.14,0.0,6120.42,3589.57,2530.85
S035795,2024-09-21,C01277,P022,R04,3,1469.08,0.0,4407.24,3319.44,1087.8
S035796,2024-01-28,C00431,P016,R13,2,2404.0,0.1,4327.2,3561.92,765.28
S035797,2024-07-04,C04363,P009,R16,4,3497.22,0.05,13289.44,9793.99,3495.45
S035798,2024-12-08,C02194,P068,R03,1,4737.28,0.0,4737.28,3868.8,868.48
S035799,2024-01-09,C04521,P022,R17,1,1255.56,0.05,1192.78,1011.35,181.43
S035800,2025-05-12,C00379,P093,R12,5,6437.93,0.1,28970.68,18852.69,10117.99
S035801,2025-05-09,C00362,P023,R09,2,1234.08,0.0,2468.16,1465.48,1002.68
S035802,2025-11-29,C04351,P009,R03,3,1474.8,0.0,4424.4,3603.09,821.31
S035803,2024-03-15,C01267,P086,R04,2,2189.4,0.0,4378.8,2970.92,1407.88
S035804,2024-12-29,C02392,P078,R09,4,6453.19,0.1,23231.48,18140.76,5090.72
S035805,2024-10-30,C00821,P052,R07,3,18335.25,0.05,52255.46,38865.78,13389.68
S035806,2024-07-12,C01308,P084,R14,2,1263.36,0.05,2400.38,1318.72,1081.66
S035807,2024-06-20,C02888,P073,R06,1,9121.93,0.1,8209.74,4904.22,3305.52
S035808,2025-06-27,C00352,P018,R12,1,1346.65,0.0,1346.65,1111.19,235.46
S035809,2024-12-07,C03854,P042,R09,4,10748.68,0.15,36545.51,28854.34,7691.17
S035810,2026-01-12,C01466,P093,R07,5,3323.86,0.1,14957.37,13032.78,1924.59
S035811,2026-05-04,C04550,P068,R15,2,956.13,0.0,1912.26,1437.37,474.89
S035812,2024-10-21,C01824,P063,R09,3,13190.75,0.15,33636.41,24683.59,8952.82
S035813,2024-09-29,C03609,P018,R09,4,1776.5,0.05,6750.7,5540.63,1210.07
S035814,2025-05-04,C04853,P054,R05,1,1655.81,0.0,1655.81,1137.76,518.05
S035815,2025-07-13,C03271,P017,R12,3,4740.66,0.0,14221.98,12380.2,1841.78
S035816,2024-10-10,C04951,P068,R08,5,1855.4,0.2,7421.6,6375.45,1046.15
S035817,2026-06-29,C03580,P023,R01,3,2692.45,0.2,6461.88,3528.47,2933.41
S035818,2026-08-16,C02315,P029,R17,4,2544.62,0.0,10178.48,8858.05,1320.43
S035819,2025-02-22,C04919,P058,R09,1,13817.69,0.0,13817.69,9022.57,4795.12
S035820,2024-07-19,C04570,P003,R16,4,564.25,0.05,2144.15,1511.92,632.23
S035821,2025-09-27,C04662,P070,R01,3,1175.35,0.15,2997.14,1685.32,1311.82
S035822,2026-02-04,C03994,P045,R02,4,5492.98,0.05,20873.32,16340.01,4533.31
S035823,2026-03-07,C00489,P052,R07,2,6620.17,0.0,13240.34,7238.76,6001.58
S035824,2025-04-09,C03848,P075,R04,3,3909.0,0.15,9967.95,6686.95,3281.0
S035825,2024-04-08,C01140,P078,R01,3,620.03,0.1,1674.08,1456.72,217.36
S035826,2025-05-06,C01345,P092,R01,5,2965.65,0.0,14828.25,9650.44,5177.81
S035827,2025-11-08,C03896,P018,R13,4,709.75,0.1,2555.1,1836.85,718.25
S035828,2026-07-14,C03713,P044,R08,3,32125.95,0.15,81921.17,70350.68,11570.49
S035829,2024-03-13,C00374,P010,R03,1,5178.92,0.0,5178.92,3918.07,1260.85
S035830,2024-12-30,C04956,P027,R15,4,1780.26,0.2,5696.83,3114.7,2582.13
S035831,2025-06-22,C03442,P056,R08,2,23967.64,0.1,43141.75,35541.97,7599.78
S035832,2026-07-23,C04200,P014,R11,5,20309.01,0.1,91390.54,65429.01,25961.53
S035833,2024-10-07,C04520,P045,R06,5,12141.23,0.05,57670.84,40779.07,16891.77
S035834,2026-06-11,C02711,P094,R05,3,11684.16,0.1,31547.23,17902.63,13644.6
S035835,2025-08-27,C01664,P008,R18,5,2079.64,0.0,10398.2,8446.95,1951.25
S035836,2025-12-16,C00005,P024,R08,3,9017.16,0.1,24346.33,14130.57,10215.76
S035837,2025-12-08,C03602,P029,R16,1,1820.0,0.05,1729.0,1387.07,341.93
S035838,2025-02-10,C01884,P092,R02,1,10053.46,0.1,9048.11,6188.85,2859.26
S035839,2026-03-27,C02100,P074,R05,2,4983.95,0.05,9469.5,7860.97,1608.53
S035840,2026-03-31,C03271,P019,R07,4,13715.92,0.25,41147.76,32584.82,8562.94
S035841,2024-02-28,C02080,P071,R07,2,5623.06,0.0,11246.12,9011.96,2234.16
S035842,2026-08-22,C00693,P002,R07,2,5175.1,0.15,8797.67,6665.64,2132.03
S035843,2025-05-18,C04352,P080,R09,3,1425.74,0.05,4063.36,2529.18,1534.18
S035844,2025-04-01,C02029,P023,R05,5,687.51,0.05,3265.67,2245.71,1019.96
S035845,2026-03-14,C03599,P072,R13,4,1134.26,0.2,3629.63,2477.05,1152.58
S035846,2026-04-26,C03552,P050,R04,5,189.45,0.15,805.16,659.27,145.89
S035847,2024-06-13,C01247,P074,R14,5,3274.83,0.15,13918.03,10570.57,3347.46
S035848,2024-05-24,C04457,P035,R04,2,4048.23,0.2,6477.17,4294.11,2183.06
S035849,2024-05-06,C04944,P054,R11,2,1043.79,0.05,1983.2,1517.35,465.85
S035850,2025-10-10,C03508,P091,R03,3,16852.2,0.05,48028.77,34304.41,13724.36
S035851,2025-10-21,C04251,P081,R11,1,10874.45,0.05,10330.73,6708.49,3622.24
S035852,2026-01-15,C03054,P055,R03,2,4038.8,0.05,7673.72,5903.72,1770.0
S035853,2024-08-04,C01542,P093,R06,5,6729.71,0.1,30283.7,18643.91,11639.79
S035854,2025-10-05,C01130,P012,R18,4,3004.07,0.1,10814.65,6069.17,4745.48
S035855,2026-08-18,C04715,P071,R04,4,8343.26,0.0,33373.04,18016.61,15356.43
S035856,2025-06-08,C03355,P063,R12,5,2542.65,0.05,12077.59,8049.55,4028.04
S035857,2025-11-09,C02426,P026,R18,3,8145.52,0.05,23214.73,16831.17,6383.56
S035858,2026-04-06,C04193,P039,R12,1,1626.46,0.05,1545.14,1004.12,541.02
S035859,2025-12-15,C02808,P041,R09,4,28900.65,0.1,104042.34,70594.11,33448.23
S035860,2024-08-26,C02190,P068,R08,2,2633.15,0.2,4213.04,3559.37,653.67
S035861,2026-01-23,C00299,P063,R07,1,873.14,0.25,654.86,416.58,238.28
S035862,2025-03-30,C04446,P079,R04,4,911.28,0.0,3645.12,2510.32,1134.8
S035863,2026-04-02,C00356,P066,R08,5,5841.31,0.15,24825.57,13771.85,11053.72
S035864,2026-04-18,C01694,P099,R09,1,4788.75,0.15,4070.44,3284.81,785.63
S035865,2026-02-10,C03013,P083,R08,3,1200.23,0.05,3420.66,2075.86,1344.8
S035866,2024-07-14,C03164,P058,R07,4,8206.0,0.05,31182.8,26133.42,5049.38
S035867,2025-04-08,C03246,P002,R18,3,4268.57,0.05,12165.42,10160.86,2004.56
S035868,2026-04-11,C04207,P037,R05,5,7673.85,0.1,34532.33,23837.36,10694.97
S035869,2025-09-04,C02558,P013,R15,2,1706.28,0.05,3241.93,2419.84,822.09
S035870,2025-07-29,C04439,P044,R14,3,2736.9,0.0,8210.7,6948.6,1262.1
S035871,2024-12-11,C02915,P100,R14,4,7544.97,0.05,28670.89,24776.01,3894.88
S035872,2025-07-08,C02342,P041,R05,1,28964.81,0.0,28964.81,23399.3,5565.51
S035873,2024-05-10,C01929,P082,R18,1,1378.29,0.15,1171.55,710.8,460.75
S035874,2024-11-30,C02304,P046,R13,2,2509.28,0.25,3763.92,2201.12,1562.8
S035875,2024-06-22,C02373,P058,R01,4,298.8,0.1,1075.68,802.87,272.81
S035876,2026-02-05,C04727,P004,R03,1,5313.7,0.1,4782.33,3899.79,882.54
S035877,2024-02-08,C00831,P069,R12,5,502.13,0.0,2510.65,2179.41,331.24
S035878,2025-09-09,C02333,P025,R09,5,1388.69,0.0,6943.45,4812.84,2130.61
S035879,2025-12-17,C00623,P047,R10,1,3267.68,0.1,2940.91,2009.54,931.37
S035880,2024-07-17,C00017,P099,R13,3,1531.83,0.15,3906.17,3357.6,548.57
S035881,2024-02-02,C02273,P023,R10,5,6621.82,0.0,33109.1,23496.25,9612.85
S035882,2026-01-14,C02424,P093,R13,4,9245.57,0.0,36982.28,30486.49,6495.79
S035883,2025-11-23,C01466,P083,R03,3,2709.31,0.1,7315.14,4106.26,3208.88
S035884,2025-09-01,C03022,P005,R18,3,1806.84,0.0,5420.52,3981.51,1439.01
S035885,2024-01-17,C00082,P037,R09,4,685.92,0.25,2057.76,1469.1,588.66
S035886,2025-07-12,C03719,P098,R09,5,2949.25,0.0,14746.25,9090.67,5655.58
S035887,2026-01-06,C02083,P046,R18,5,1691.93,0.0,8459.65,7284.57,1175.08
S035888,2026-02-13,C00396,P080,R07,5,2050.21,0.0,10251.05,6843.15,3407.9
S035889,2025-10-16,C04649,P092,R12,3,9684.44,0.2,23242.66,17492.21,5750.45
S035890,2025-06-19,C02877,P001,R14,3,1746.75,0.2,4192.2,3395.26,796.94
S035891,2024-11-22,C02361,P074,R11,4,512.6,0.05,1947.88,1672.33,275.55
S035892,2024-12-07,C03056,P092,R02,1,1513.2,0.1,1361.88,1062.09,299.79
S035893,2025-05-30,C02757,P058,R05,3,1565.24,0.15,3991.36,2376.23,1615.13
S035894,2025-04-03,C03399,P097,R09,4,411.99,0.0,1647.96,1046.72,601.24
S035895,2025-03-29,C03635,P070,R13,5,33143.38,0.1,149145.21,92788.31,56356.9
S035896,2025-08-18,C01362,P063,R16,4,1268.26,0.2,4058.43,3491.37,567.06
S035897,2026-03-04,C03229,P013,R03,2,2734.66,0.1,4922.39,3923.51,998.88
S035898,2026-04-18,C03834,P079,R05,3,6318.88,0.05,18008.81,9580.28,8428.53
S035899,2025-04-03,C00694,P086,R10,1,12879.7,0.25,9659.78,7761.28,1898.5
S035900,2026-07-15,C03948,P034,R10,1,5817.99,0.25,4363.49,2570.49,1793.0
S035901,2025-12-26,C01738,P016,R02,3,14161.67,0.05,40360.76,29430.39,10930.37
S035902,2025-07-19,C00686,P058,R03,5,921.21,0.05,4375.75,3488.94,886.81
S035903,2026-01-08,C03552,P094,R09,5,1639.05,0.05,7785.49,4076.04,3709.45
S035904,2024-09-11,C03861,P074,R18,1,6245.7,0.2,4996.56,2812.39,2184.17
S035905,2024-09-10,C02775,P082,R02,3,1847.65,0.1,4988.66,3338.21,1650.45
S035906,2024-11-04,C03082,P057,R16,2,1132.4,0.0,2264.8,1597.64,667.16
S035907,2025-03-03,C02266,P042,R15,4,1460.16,0.05,5548.61,3870.7,1677.91
S035908,2025-08-08,C02183,P031,R14,4,1575.36,0.25,4726.08,4140.28,585.8
S035909,2024-04-01,C01631,P081,R03,5,1279.39,0.05,6077.1,3539.41,2537.69
S035910,2024-10-24,C03896,P065,R03,3,2455.59,0.05,6998.43,3666.16,3332.27
S035911,2026-07-29,C02447,P075,R07,4,553.48,0.05,2103.22,1520.26,582.96
S035912,2024-10-19,C00638,P084,R10,5,784.66,0.1,3530.97,2794.57,736.4
S035913,2026-02-06,C01206,P098,R13,1,4307.25,0.15,3661.16,2756.14,905.02
S035914,2025-10-05,C01787,P084,R04,5,1675.86,0.0,8379.3,5617.99,2761.31
S035915,2026-07-01,C03729,P045,R15,2,2769.67,0.25,4154.5,3299.45,855.05
S035916,2026-01-18,C04465,P014,R17,1,1469.08,0.0,1469.08,1063.2,405.88
S035917,2024-05-19,C00832,P056,R16,1,9118.55,0.0,9118.55,6210.48,2908.07
S035918,2025-03-17,C00717,P045,R17,3,1036.91,0.05,2955.19,2105.29,849.9
S035919,2026-04-13,C02601,P094,R18,1,1662.5,0.0,1662.5,1342.24,320.26
S035920,2025-12-05,C04640,P004,R14,1,8063.45,0.05,7660.28,5033.74,2626.54
S035921,2025-02-27,C01444,P086,R02,1,6848.74,0.0,6848.74,5947.47,901.27
S035922,2026-06-28,C03147,P064,R12,4,4969.32,0.05,18883.42,12569.08,6314.34
S035923,2024-07-05,C03613,P008,R13,1,3076.62,0.15,2615.13,1696.13,919.0
S035924,2024-10-02,C00034,P025,R05,2,4025.98,0.0,8051.96,4577.45,3474.51
S035925,2025-04-28,C01824,P007,R01,2,1498.54,0.1,2697.37,1873.16,824.21
S035926,2026-07-29,C00778,P094,R02,4,841.02,0.1,3027.67,1945.67,1082.0
S035927,2025-06-03,C04943,P065,R15,5,7561.83,0.1,34028.24,25600.43,8427.81
S035928,2025-06-24,C00261,P062,R16,3,6024.47,0.0,18073.41,14722.44,3350.97
S035929,2024-06-27,C00656,P053,R02,5,3158.03,0.05,15000.64,8926.22,6074.42
S035930,2024-04-15,C03861,P041,R05,4,9759.84,0.05,37087.39,24612.39,12475.0
S035931,2025-10-21,C00794,P018,R11,4,9119.81,0.05,34655.28,20581.9,14073.38
S035932,2024-12-16,C01272,P074,R05,5,3326.71,0.15,14138.52,8578.9,5559.62
S035933,2025-04-30,C02772,P014,R11,3,7271.46,0.0,21814.38,15915.08,5899.3
S035934,2024-03-05,C02849,P021,R05,1,4683.42,0.2,3746.74,3191.33,555.41
S035935,2024-08-29,C04989,P098,R10,4,4768.21,0.25,14304.63,9372.74,4931.89
S035936,2024-01-30,C04254,P010,R07,3,1812.92,0.1,4894.88,3396.84,1498.04
S035937,2024-07-12,C04189,P096,R02,3,17953.6,0.0,53860.8,33215.7,20645.1
S035938,2024-11-25,C04511,P009,R06,1,1175.41,0.0,1175.41,651.39,524.02
S035939,2024-11-17,C02790,P049,R13,4,982.65,0.1,3537.54,2598.79,938.75
S035940,2024-09-10,C04205,P059,R05,4,6168.78,0.05,23441.36,12554.94,10886.42
S035941,2025-10-29,C03538,P012,R05,1,6885.67,0.0,6885.67,3809.28,3076.39
S035942,2026-08-03,C02514,P089,R03,2,21364.73,0.1,38456.51,30125.46,8331.05
S035943,2025-06-19,C04687,P096,R03,4,314.12,0.15,1068.01,572.79,495.22
S035944,2025-01-07,C00714,P023,R14,1,6776.4,0.15,5759.94,3282.5,2477.44
S035945,2026-05-18,C01919,P023,R01,5,3779.25,0.0,18896.25,9953.68,8942.57
